"","ano_trimestre","trimestre","oni_media","enso_class","bar_color","data_inicio","enso_fase"
"555",2005,"JAS",-0.11,"Neutral","gray80",2005-08-01,"Neutral"
"556",2005,"JFM",0.53,"El_Nino","firebrick",2005-02-01,"El_Nino"
"557",2005,"JJA",-0.1,"Neutral","gray80",2005-07-01,"Neutral"
"558",2005,"MAM",0.39,"Neutral","gray80",2005-04-01,"Neutral"
"559",2005,"MJJ",-0.19,"Neutral","gray80",2005-06-01,"Neutral"
"560",2005,"SON",-0.64,"La_Nina","steelblue",2005-10-01,"La_Nina"
"561",2006,"AMJ",0,"Neutral","gray80",2006-05-01,"Neutral"
"562",2006,"ASO",0.7,"El_Nino","firebrick",2006-09-01,"El_Nino"
"563",2006,"DJF",-0.85,"La_Nina","steelblue",2006-01-01,"La_Nina"
"564",2006,"FMA",-0.32,"Neutral","gray80",2006-03-01,"Neutral"
"565",2006,"JAS",0.6,"El_Nino","firebrick",2006-08-01,"El_Nino"
"566",2006,"JFM",-0.71,"La_Nina","steelblue",2006-02-01,"La_Nina"
"567",2006,"JJA",0.31,"Neutral","gray80",2006-07-01,"Neutral"
"568",2006,"MAM",-0.09,"Neutral","gray80",2006-04-01,"Neutral"
"569",2006,"MJJ",0.01,"Neutral","gray80",2006-06-01,"Neutral"
"570",2006,"SON",0.99,"El_Nino","firebrick",2006-10-01,"El_Nino"
"571",2007,"AMJ",-0.36,"Neutral","gray80",2007-05-01,"Neutral"
"572",2007,"ASO",-1.39,"La_Nina","steelblue",2007-09-01,"La_Nina"
"573",2007,"DJF",0.656666666666667,"El_Nino","firebrick",2007-01-01,"El_Nino"
"574",2007,"FMA",-0.31,"Neutral","gray80",2007-03-01,"Neutral"
"575",2007,"JAS",-1.11,"La_Nina","steelblue",2007-08-01,"La_Nina"
"576",2007,"JFM",-0.18,"Neutral","gray80",2007-02-01,"Neutral"
"577",2007,"JJA",-0.72,"La_Nina","steelblue",2007-07-01,"La_Nina"
"578",2007,"MAM",-0.47,"Neutral","gray80",2007-04-01,"Neutral"
"579",2007,"MJJ",-0.59,"La_Nina","steelblue",2007-06-01,"La_Nina"
"580",2007,"SON",-1.53,"La_Nina","steelblue",2007-10-01,"La_Nina"
"581",2008,"AMJ",-0.68,"La_Nina","steelblue",2008-05-01,"La_Nina"
"582",2008,"ASO",-0.35,"Neutral","gray80",2008-09-01,"Neutral"
"583",2008,"DJF",-1.64,"La_Nina","steelblue",2008-01-01,"La_Nina"
"584",2008,"FMA",-0.99,"La_Nina","steelblue",2008-03-01,"La_Nina"
"585",2008,"JAS",-0.25,"Neutral","gray80",2008-08-01,"Neutral"
"586",2008,"JFM",-1.21,"La_Nina","steelblue",2008-02-01,"La_Nina"
"587",2008,"JJA",-0.13,"Neutral","gray80",2008-07-01,"Neutral"
"588",2008,"MAM",-0.84,"La_Nina","steelblue",2008-04-01,"La_Nina"
"589",2008,"MJJ",-0.3,"Neutral","gray80",2008-06-01,"Neutral"
"590",2008,"SON",-0.46,"Neutral","gray80",2008-10-01,"Neutral"
"591",2009,"AMJ",0.31,"Neutral","gray80",2009-05-01,"Neutral"
"592",2009,"ASO",0.89,"El_Nino","firebrick",2009-09-01,"El_Nino"
"593",2009,"DJF",-0.846666666666667,"La_Nina","steelblue",2009-01-01,"La_Nina"
"594",2009,"FMA",-0.35,"Neutral","gray80",2009-03-01,"Neutral"
"595",2009,"JAS",0.68,"El_Nino","firebrick",2009-08-01,"El_Nino"
"596",2009,"JFM",-0.7,"La_Nina","steelblue",2009-02-01,"La_Nina"
"597",2009,"JJA",0.56,"El_Nino","firebrick",2009-07-01,"El_Nino"
"598",2009,"MAM",0.06,"Neutral","gray80",2009-04-01,"Neutral"
"599",2009,"MJJ",0.48,"Neutral","gray80",2009-06-01,"Neutral"
"600",2009,"SON",1.45,"El_Nino","firebrick",2009-10-01,"El_Nino"
"601",2010,"AMJ",-0.69,"La_Nina","steelblue",2010-05-01,"La_Nina"
"602",2010,"ASO",-1.69,"La_Nina","steelblue",2010-09-01,"La_Nina"
"603",2010,"DJF",1.49666666666667,"El_Nino","firebrick",2010-01-01,"El_Nino"
"604",2010,"FMA",0.38,"Neutral","gray80",2010-03-01,"Neutral"
"605",2010,"JAS",-1.59,"La_Nina","steelblue",2010-08-01,"La_Nina"
"606",2010,"JFM",0.9,"El_Nino","firebrick",2010-02-01,"El_Nino"
"607",2010,"JJA",-1.38,"La_Nina","steelblue",2010-07-01,"La_Nina"
"608",2010,"MAM",-0.22,"Neutral","gray80",2010-04-01,"Neutral"
"609",2010,"MJJ",-1.07,"La_Nina","steelblue",2010-06-01,"La_Nina"
"610",2010,"SON",-1.64,"La_Nina","steelblue",2010-10-01,"La_Nina"
"611",2011,"AMJ",-0.38,"Neutral","gray80",2011-05-01,"Neutral"
"612",2011,"ASO",-1.05,"La_Nina","steelblue",2011-09-01,"La_Nina"
"613",2011,"DJF",-1.41666666666667,"La_Nina","steelblue",2011-01-01,"La_Nina"
"614",2011,"FMA",-0.76,"La_Nina","steelblue",2011-03-01,"La_Nina"
"615",2011,"JAS",-0.8,"La_Nina","steelblue",2011-08-01,"La_Nina"
"616",2011,"JFM",-0.92,"La_Nina","steelblue",2011-02-01,"La_Nina"
"617",2011,"JJA",-0.64,"La_Nina","steelblue",2011-07-01,"La_Nina"
"618",2011,"MAM",-0.52,"La_Nina","steelblue",2011-04-01,"La_Nina"
"619",2011,"MJJ",-0.42,"Neutral","gray80",2011-06-01,"Neutral"
"620",2011,"SON",-1.18,"La_Nina","steelblue",2011-10-01,"La_Nina"
"621",2012,"AMJ",0.02,"Neutral","gray80",2012-05-01,"Neutral"
"622",2012,"ASO",0.26,"Neutral","gray80",2012-09-01,"Neutral"
"623",2012,"DJF",-0.863333333333333,"La_Nina","steelblue",2012-01-01,"La_Nina"
"624",2012,"FMA",-0.49,"Neutral","gray80",2012-03-01,"Neutral"
"625",2012,"JAS",0.38,"Neutral","gray80",2012-08-01,"Neutral"
"626",2012,"JFM",-0.61,"La_Nina","steelblue",2012-02-01,"La_Nina"
"627",2012,"JJA",0.47,"Neutral","gray80",2012-07-01,"Neutral"
"628",2012,"MAM",-0.32,"Neutral","gray80",2012-04-01,"Neutral"
"629",2012,"MJJ",0.25,"Neutral","gray80",2012-06-01,"Neutral"
"630",2012,"SON",0.15,"Neutral","gray80",2012-10-01,"Neutral"
"631",2013,"AMJ",-0.43,"Neutral","gray80",2013-05-01,"Neutral"
"632",2013,"ASO",-0.2,"Neutral","gray80",2013-09-01,"Neutral"
"633",2013,"DJF",-0.43,"Neutral","gray80",2013-01-01,"Neutral"
"634",2013,"FMA",-0.25,"Neutral","gray80",2013-03-01,"Neutral"
"635",2013,"JAS",-0.18,"Neutral","gray80",2013-08-01,"Neutral"
"636",2013,"JFM",-0.25,"Neutral","gray80",2013-02-01,"Neutral"
"637",2013,"JJA",-0.38,"Neutral","gray80",2013-07-01,"Neutral"
"638",2013,"MAM",-0.4,"Neutral","gray80",2013-04-01,"Neutral"
"639",2013,"MJJ",-0.39,"Neutral","gray80",2013-06-01,"Neutral"
"640",2013,"SON",-0.14,"Neutral","gray80",2013-10-01,"Neutral"
"641",2014,"AMJ",0.23,"Neutral","gray80",2014-05-01,"Neutral"
"642",2014,"ASO",0.44,"Neutral","gray80",2014-09-01,"Neutral"
"643",2014,"DJF",-0.423333333333333,"Neutral","gray80",2014-01-01,"Neutral"
"644",2014,"FMA",0.09,"Neutral","gray80",2014-03-01,"Neutral"
"645",2014,"JAS",0.29,"Neutral","gray80",2014-08-01,"Neutral"
"646",2014,"JFM",-0.28,"Neutral","gray80",2014-02-01,"Neutral"
"647",2014,"JJA",-0.03,"Neutral","gray80",2014-07-01,"Neutral"
"648",2014,"MAM",0.32,"Neutral","gray80",2014-04-01,"Neutral"
"649",2014,"MJJ",-0.06,"Neutral","gray80",2014-06-01,"Neutral"
"650",2014,"SON",0.75,"El_Nino","firebrick",2014-10-01,"El_Nino"
"651",2015,"AMJ",1.17,"El_Nino","firebrick",2015-05-01,"El_Nino"
"652",2015,"ASO",2.36,"El_Nino","firebrick",2015-09-01,"El_Nino"
"653",2015,"DJF",0.55,"El_Nino","firebrick",2015-01-01,"El_Nino"
"654",2015,"FMA",0.7,"El_Nino","firebrick",2015-03-01,"El_Nino"
"655",2015,"JAS",2.2,"El_Nino","firebrick",2015-08-01,"El_Nino"
"656",2015,"JFM",0.47,"Neutral","gray80",2015-02-01,"Neutral"
"657",2015,"JJA",1.93,"El_Nino","firebrick",2015-07-01,"El_Nino"
"658",2015,"MAM",0.92,"El_Nino","firebrick",2015-04-01,"El_Nino"
"659",2015,"MJJ",1.45,"El_Nino","firebrick",2015-06-01,"El_Nino"
"660",2015,"SON",2.71,"El_Nino","firebrick",2015-10-01,"El_Nino"
"661",2016,"AMJ",-0.03,"Neutral","gray80",2016-05-01,"Neutral"
"662",2016,"ASO",-0.74,"La_Nina","steelblue",2016-09-01,"La_Nina"
"663",2016,"DJF",2.48333333333333,"El_Nino","firebrick",2016-01-01,"El_Nino"
"664",2016,"FMA",0.9,"El_Nino","firebrick",2016-03-01,"El_Nino"
"665",2016,"JAS",-0.57,"La_Nina","steelblue",2016-08-01,"La_Nina"
"666",2016,"JFM",1.61,"El_Nino","firebrick",2016-02-01,"El_Nino"
"667",2016,"JJA",-0.57,"La_Nina","steelblue",2016-07-01,"La_Nina"
"668",2016,"MAM",0.3,"Neutral","gray80",2016-04-01,"Neutral"
"669",2016,"MJJ",-0.47,"Neutral","gray80",2016-06-01,"Neutral"
"670",2016,"SON",-0.76,"La_Nina","steelblue",2016-10-01,"La_Nina"
"671",2017,"AMJ",0.33,"Neutral","gray80",2017-05-01,"Neutral"
"672",2017,"ASO",-0.56,"La_Nina","steelblue",2017-09-01,"La_Nina"
"673",2017,"DJF",-0.336666666666667,"Neutral","gray80",2017-01-01,"Neutral"
"674",2017,"FMA",0.21,"Neutral","gray80",2017-03-01,"Neutral"
"675",2017,"JAS",-0.43,"Neutral","gray80",2017-08-01,"Neutral"
"676",2017,"JFM",0.03,"Neutral","gray80",2017-02-01,"Neutral"
"677",2017,"JJA",-0.16,"Neutral","gray80",2017-07-01,"Neutral"
"678",2017,"MAM",0.36,"Neutral","gray80",2017-04-01,"Neutral"
"679",2017,"MJJ",0.25,"Neutral","gray80",2017-06-01,"Neutral"
"680",2017,"SON",-0.96,"La_Nina","steelblue",2017-10-01,"La_Nina"
"681",2018,"AMJ",0.05,"Neutral","gray80",2018-05-01,"Neutral"
"682",2018,"ASO",0.9,"El_Nino","firebrick",2018-09-01,"El_Nino"
"683",2018,"DJF",-0.916666666666667,"La_Nina","steelblue",2018-01-01,"La_Nina"
"684",2018,"FMA",-0.51,"La_Nina","steelblue",2018-03-01,"La_Nina"
"685",2018,"JAS",0.47,"Neutral","gray80",2018-08-01,"Neutral"
"686",2018,"JFM",-0.8,"La_Nina","steelblue",2018-02-01,"La_Nina"
"687",2018,"JJA",0.09,"Neutral","gray80",2018-07-01,"Neutral"
"688",2018,"MAM",-0.2,"Neutral","gray80",2018-04-01,"Neutral"
"689",2018,"MJJ",0.12,"Neutral","gray80",2018-06-01,"Neutral"
"690",2018,"SON",0.9,"El_Nino","firebrick",2018-10-01,"El_Nino"
"691",2019,"AMJ",0.45,"Neutral","gray80",2019-05-01,"Neutral"
"692",2019,"ASO",0.48,"Neutral","gray80",2019-09-01,"Neutral"
"693",2019,"DJF",0.75,"El_Nino","firebrick",2019-01-01,"El_Nino"
"694",2019,"FMA",0.62,"El_Nino","firebrick",2019-03-01,"El_Nino"
"695",2019,"JAS",0.04,"Neutral","gray80",2019-08-01,"Neutral"
"696",2019,"JFM",0.8,"El_Nino","firebrick",2019-02-01,"El_Nino"
"697",2019,"JJA",0.04,"Neutral","gray80",2019-07-01,"Neutral"
"698",2019,"MAM",0.55,"El_Nino","firebrick",2019-04-01,"El_Nino"
"699",2019,"MJJ",0.35,"Neutral","gray80",2019-06-01,"Neutral"
"700",2019,"SON",0.52,"El_Nino","firebrick",2019-10-01,"El_Nino"
"701",2020,"AMJ",-0.34,"Neutral","gray80",2020-05-01,"Neutral"
"702",2020,"ASO",-1.25,"La_Nina","steelblue",2020-09-01,"La_Nina"
"703",2020,"DJF",0.496666666666667,"Neutral","gray80",2020-01-01,"Neutral"
"704",2020,"FMA",0.36,"Neutral","gray80",2020-03-01,"Neutral"
"705",2020,"JAS",-0.83,"La_Nina","steelblue",2020-08-01,"La_Nina"
"706",2020,"JFM",0.48,"Neutral","gray80",2020-02-01,"Neutral"
"707",2020,"JJA",-0.59,"La_Nina","steelblue",2020-07-01,"La_Nina"
"708",2020,"MAM",-0.27,"Neutral","gray80",2020-04-01,"Neutral"
"709",2020,"MJJ",-0.3,"Neutral","gray80",2020-06-01,"Neutral"
"710",2020,"SON",-1.42,"La_Nina","steelblue",2020-10-01,"La_Nina"
"711",2021,"AMJ",-0.28,"Neutral","gray80",2021-05-01,"Neutral"
"712",2021,"ASO",-0.94,"La_Nina","steelblue",2021-09-01,"La_Nina"
"713",2021,"DJF",-1.04666666666667,"La_Nina","steelblue",2021-01-01,"La_Nina"
"714",2021,"FMA",-0.72,"La_Nina","steelblue",2021-03-01,"La_Nina"
"715",2021,"JAS",-0.55,"La_Nina","steelblue",2021-08-01,"La_Nina"
"716",2021,"JFM",-0.8,"La_Nina","steelblue",2021-02-01,"La_Nina"
"717",2021,"JJA",-0.53,"La_Nina","steelblue",2021-07-01,"La_Nina"
"718",2021,"MAM",-0.46,"Neutral","gray80",2021-04-01,"Neutral"
"719",2021,"MJJ",-0.39,"Neutral","gray80",2021-06-01,"Neutral"
"720",2021,"SON",-0.94,"La_Nina","steelblue",2021-10-01,"La_Nina"
"721",2022,"AMJ",-0.75,"La_Nina","steelblue",2022-05-01,"La_Nina"
"722",2022,"ASO",-0.99,"La_Nina","steelblue",2022-09-01,"La_Nina"
"723",2022,"DJF",-0.966666666666667,"La_Nina","steelblue",2022-01-01,"La_Nina"
"724",2022,"FMA",-1.11,"La_Nina","steelblue",2022-03-01,"La_Nina"
"725",2022,"JAS",-1.07,"La_Nina","steelblue",2022-08-01,"La_Nina"
"726",2022,"JFM",-0.97,"La_Nina","steelblue",2022-02-01,"La_Nina"
"727",2022,"JJA",-0.97,"La_Nina","steelblue",2022-07-01,"La_Nina"
"728",2022,"MAM",-1.11,"La_Nina","steelblue",2022-04-01,"La_Nina"
"729",2022,"MJJ",-0.7,"La_Nina","steelblue",2022-06-01,"La_Nina"
"730",2022,"SON",-0.9,"La_Nina","steelblue",2022-10-01,"La_Nina"
"731",2023,"AMJ",0.84,"El_Nino","firebrick",2023-05-01,"El_Nino"
"732",2023,"ASO",1.72,"El_Nino","firebrick",2023-09-01,"El_Nino"
"733",2023,"DJF",-0.68,"La_Nina","steelblue",2023-01-01,"La_Nina"
"734",2023,"FMA",0.13,"Neutral","gray80",2023-03-01,"Neutral"
"735",2023,"JAS",1.6,"El_Nino","firebrick",2023-08-01,"El_Nino"
"736",2023,"JFM",-0.11,"Neutral","gray80",2023-02-01,"Neutral"
"737",2023,"JJA",1.35,"El_Nino","firebrick",2023-07-01,"El_Nino"
"738",2023,"MAM",0.46,"Neutral","gray80",2023-04-01,"Neutral"
"739",2023,"MJJ",1.02,"El_Nino","firebrick",2023-06-01,"El_Nino"
"740",2023,"SON",2.02,"El_Nino","firebrick",2023-10-01,"El_Nino"
"741",2024,"AMJ",0.18,"Neutral","gray80",2024-05-01,"Neutral"
"742",2024,"ASO",-0.27,"Neutral","gray80",2024-09-01,"Neutral"
"743",2024,"DJF",1.78,"El_Nino","firebrick",2024-01-01,"El_Nino"
"744",2024,"FMA",0.77,"El_Nino","firebrick",2024-03-01,"El_Nino"
"745",2024,"JAS",-0.26,"Neutral","gray80",2024-08-01,"Neutral"
"746",2024,"JFM",1.12,"El_Nino","firebrick",2024-02-01,"El_Nino"
"747",2024,"JJA",-0.12,"Neutral","gray80",2024-07-01,"Neutral"
"748",2024,"MAM",0.23,"Neutral","gray80",2024-04-01,"Neutral"
"749",2024,"MJJ",0.05,"Neutral","gray80",2024-06-01,"Neutral"
"750",2024,"SON",-0.25,"Neutral","gray80",2024-10-01,"Neutral"
"751",2025,"AMJ",-0.06,"Neutral","gray80",2025-05-01,"Neutral"
"752",2025,"DJF",-0.586666666666667,"La_Nina","steelblue",2025-01-01,"La_Nina"
"753",2025,"FMA",-0.14,"Neutral","gray80",2025-03-01,"Neutral"
"754",2025,"JFM",0.01,"Neutral","gray80",2025-02-01,"Neutral"
"755",2025,"JJA",-0.32,"Neutral","gray80",2025-07-01,"Neutral"
"756",2025,"MAM",-0.13,"Neutral","gray80",2025-04-01,"Neutral"
"757",2025,"MJJ",-0.14,"Neutral","gray80",2025-06-01,"Neutral"
